Recency,Frequency,Monetary,City,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment_Name
6,12,3877.34,El Jadida,1,4,4,144,2,Clients à Risque / Perdus
18,30,10189.23,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
41,3,784.58,Casablanca,2,3,2,232,2,Clients à Risque / Perdus
45,5,1817.52,Marrakech,2,3,3,233,2,Clients à Risque / Perdus
301,21,18409.93,Meknès,3,4,4,344,2,Clients à Risque / Perdus
31,7,1274.44,El Jadida,2,4,3,243,2,Clients à Risque / Perdus
74,8,2999.04,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
17,7,3890.52,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
102,12,5201.47,Fès,3,4,4,344,2,Clients à Risque / Perdus
203,2,1303.9099999999999,Kenitra,3,2,3,323,2,Clients à Risque / Perdus
12,6,2634.44,Casablanca,1,3,4,134,2,Clients à Risque / Perdus
59,5,2100.6,Oujda,2,3,3,233,2,Clients à Risque / Perdus
537,2,144.14999999999998,Casablanca,4,2,1,421,0,Clients Réguliers
416,3,2766.4,Casablanca,4,3,4,434,0,Clients Réguliers
584,1,340.5,Casablanca,4,1,1,411,0,Clients Réguliers
44,10,3934.79,Rabat,2,4,4,244,2,Clients à Risque / Perdus
315,1,206.98,Casablanca,3,1,1,311,0,Clients Réguliers
39,2,570.96,Marrakech,2,2,2,222,2,Clients à Risque / Perdus
354,5,1394.79,Marrakech,3,3,3,333,0,Clients Réguliers
367,3,3897.17,Casablanca,3,3,4,334,0,Clients Réguliers
448,2,890.94,Casablanca,4,2,3,423,0,Clients Réguliers
167,1,532.94,Meknès,3,1,2,312,2,Clients à Risque / Perdus
51,4,2598.28,Marrakech,2,3,4,234,2,Clients à Risque / Perdus
68,28,3794.07,Tanger,2,4,4,244,2,Clients à Risque / Perdus
370,1,1108.82,Casablanca,3,1,3,313,0,Clients Réguliers
94,2,636.14,Casablanca,2,2,2,222,2,Clients à Risque / Perdus
33,1,576.0,Casablanca,2,1,2,212,2,Clients à Risque / Perdus
54,3,801.76,Tanger,2,3,2,232,2,Clients à Risque / Perdus
249,1,836.79,Casablanca,3,1,2,312,2,Clients à Risque / Perdus
733,1,80.4,Casablanca,4,1,1,411,0,Clients Réguliers
65,7,3772.9900000000002,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
39,4,954.09,Marrakech,2,3,3,233,2,Clients à Risque / Perdus
45,1,137.37,Casablanca,2,1,1,211,2,Clients à Risque / Perdus
60,2,777.01,Kenitra,2,2,2,222,2,Clients à Risque / Perdus
6,34,74163.0,Tétouan,1,4,4,144,1,VIP / Champions
28,3,1048.49,Kenitra,2,3,3,233,2,Clients à Risque / Perdus
54,2,355.56,Marrakech,2,2,2,222,2,Clients à Risque / Perdus
68,9,2742.41,Kenitra,2,4,4,244,2,Clients à Risque / Perdus
388,2,548.8,Casablanca,4,2,2,422,0,Clients Réguliers
299,1,118.95000000000002,Fès,3,1,1,311,0,Clients Réguliers
41,1,130.73999999999998,Casablanca,2,1,1,211,2,Clients à Risque / Perdus
13,11,4426.28,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
380,1,107.01,Casablanca,4,1,1,411,0,Clients Réguliers
33,5,822.57,Casablanca,2,3,2,232,2,Clients à Risque / Perdus
617,1,139.94,Marrakech,4,1,1,411,0,Clients Réguliers
14,6,1058.72,Agadir,1,3,3,133,2,Clients à Risque / Perdus
522,1,109.73,Rabat,4,1,1,411,0,Clients Réguliers
182,3,257.26,Tanger,3,3,1,331,2,Clients à Risque / Perdus
47,1,110.8,Agadir,2,1,1,211,2,Clients à Risque / Perdus
82,19,5449.1,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
132,6,1052.72,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
2,49,33164.54,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
14,2,570.48,Tanger,1,2,2,122,2,Clients à Risque / Perdus
11,13,3960.37,El Jadida,1,4,4,144,2,Clients à Risque / Perdus
428,1,438.46,Rabat,4,1,2,412,0,Clients Réguliers
36,17,2505.21,Tanger,2,4,4,244,2,Clients à Risque / Perdus
7,12,4401.79,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
3,13,2928.29,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
21,5,358.7,Marrakech,1,3,2,132,2,Clients à Risque / Perdus
17,7,2180.76,Oujda,1,4,3,143,2,Clients à Risque / Perdus
36,5,2248.92,Casablanca,2,3,3,233,2,Clients à Risque / Perdus
96,1,230.53,Casablanca,2,1,1,211,2,Clients à Risque / Perdus
17,30,8778.37,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
578,1,94.53,Tanger,4,1,1,411,0,Clients Réguliers
272,3,323.65999999999997,Casablanca,3,3,1,331,0,Clients Réguliers
28,4,862.61,Rabat,2,3,2,232,2,Clients à Risque / Perdus
432,1,33.099999999999994,Rabat,4,1,1,411,0,Clients Réguliers
10,4,795.68,Rabat,1,3,2,132,2,Clients à Risque / Perdus
495,4,313.91999999999996,Fès,4,3,1,431,0,Clients Réguliers
59,21,11284.76,Meknès,2,4,4,244,2,Clients à Risque / Perdus
641,1,111.72,Casablanca,4,1,1,411,0,Clients Réguliers
404,2,1449.1399999999999,Tanger,4,2,3,423,0,Clients Réguliers
13,1,242.26,Casablanca,1,1,1,111,2,Clients à Risque / Perdus
557,2,330.77,Casablanca,4,2,1,421,0,Clients Réguliers
399,4,1157.3,Tanger,4,3,3,433,0,Clients Réguliers
365,1,686.5600000000001,Marrakech,3,1,2,312,0,Clients Réguliers
307,5,501.39000000000004,Rabat,3,3,2,332,0,Clients Réguliers
194,8,1495.98,Casablanca,3,4,3,343,2,Clients à Risque / Perdus
28,1,143.76,El Jadida,2,1,1,211,2,Clients à Risque / Perdus
427,2,249.70000000000002,Tanger,4,2,1,421,0,Clients Réguliers
88,15,1951.82,El Jadida,2,4,3,243,2,Clients à Risque / Perdus
55,4,1052.8700000000001,Marrakech,2,3,3,233,2,Clients à Risque / Perdus
402,3,1027.15,Tanger,4,3,3,433,0,Clients Réguliers
76,3,429.16,Casablanca,2,3,2,232,2,Clients à Risque / Perdus
152,8,1806.28,Casablanca,3,4,3,343,2,Clients à Risque / Perdus
390,5,535.65,Rabat,4,3,2,432,0,Clients Réguliers
222,1,524.52,Marrakech,3,1,2,312,2,Clients à Risque / Perdus
664,1,128.2,Agadir,4,1,1,411,0,Clients Réguliers
477,1,305.28000000000003,Marrakech,4,1,1,411,0,Clients Réguliers
248,2,420.29,Meknès,3,2,2,322,2,Clients à Risque / Perdus
145,1,179.17,Tanger,3,1,1,311,2,Clients à Risque / Perdus
189,2,222.05,El Jadida,3,2,1,321,2,Clients à Risque / Perdus
222,24,5210.42,Rabat,3,4,4,344,2,Clients à Risque / Perdus
364,1,112.5,Agadir,3,1,1,311,0,Clients Réguliers
19,4,900.4,El Jadida,1,3,3,133,2,Clients à Risque / Perdus
12,7,703.22,Oujda,1,4,2,142,2,Clients à Risque / Perdus
375,1,145.01,Marrakech,3,1,1,311,0,Clients Réguliers
5,12,8939.84,Rabat,1,4,4,144,2,Clients à Risque / Perdus
3,1,164.68,Marrakech,1,1,1,111,2,Clients à Risque / Perdus
538,1,114.69,Agadir,4,1,1,411,0,Clients Réguliers
15,10,2555.64,Oujda,1,4,4,144,2,Clients à Risque / Perdus
172,2,529.52,Agadir,3,2,2,322,2,Clients à Risque / Perdus
486,2,764.57,Agadir,4,2,2,422,0,Clients Réguliers
169,1,191.94,Tanger,3,1,1,311,2,Clients à Risque / Perdus
10,14,2548.45,Agadir,1,4,4,144,2,Clients à Risque / Perdus
619,8,1702.34,Casablanca,4,4,3,443,0,Clients Réguliers
173,9,1074.7,Kenitra,3,4,3,343,2,Clients à Risque / Perdus
529,1,6.300000000000001,Casablanca,4,1,1,411,0,Clients Réguliers
373,2,205.99,Tanger,3,2,1,321,0,Clients Réguliers
397,1,429.21,Meknès,4,1,2,412,0,Clients Réguliers
11,13,3427.17,Tanger,1,4,4,144,2,Clients à Risque / Perdus
243,5,560.63,Casablanca,3,3,2,332,2,Clients à Risque / Perdus
186,3,582.88,Marrakech,3,3,2,332,2,Clients à Risque / Perdus
15,2,910.61,Rabat,1,2,3,123,2,Clients à Risque / Perdus
149,9,571.64,Rabat,3,4,2,342,2,Clients à Risque / Perdus
168,4,802.11,Casablanca,3,3,2,332,2,Clients à Risque / Perdus
368,1,739.0,Casablanca,3,1,2,312,0,Clients Réguliers
368,1,254.16,Tanger,3,1,1,311,0,Clients Réguliers
726,1,102.82,Casablanca,4,1,1,411,0,Clients Réguliers
189,1,207.15,Casablanca,3,1,1,311,2,Clients à Risque / Perdus
537,1,134.44,Kenitra,4,1,1,411,0,Clients Réguliers
642,1,123.39,Casablanca,4,1,1,411,0,Clients Réguliers
651,1,293.53,Casablanca,4,1,1,411,0,Clients Réguliers
639,1,594.0,Agadir,4,1,2,412,0,Clients Réguliers
62,1,426.63,Marrakech,2,1,2,212,2,Clients à Risque / Perdus
423,1,239.9,Rabat,4,1,1,411,0,Clients Réguliers
83,7,2195.65,Rabat,2,4,3,243,2,Clients à Risque / Perdus
17,3,1107.46,Tétouan,1,3,3,133,2,Clients à Risque / Perdus
413,2,2190.66,El Jadida,4,2,3,423,0,Clients Réguliers
234,2,416.86,Rabat,3,2,2,322,2,Clients à Risque / Perdus
374,2,282.79,Tétouan,3,2,1,321,0,Clients Réguliers
59,1,145.35,Tanger,2,1,1,211,2,Clients à Risque / Perdus
108,9,734.81,Casablanca,3,4,2,342,2,Clients à Risque / Perdus
85,16,9060.39,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
306,1,35.8,Rabat,3,1,1,311,0,Clients Réguliers
632,1,405.0,Fès,4,1,2,412,0,Clients Réguliers
129,1,337.44,Rabat,3,1,1,311,2,Clients à Risque / Perdus
645,2,271.28999999999996,Rabat,4,2,1,421,0,Clients Réguliers
272,4,2164.24,Rabat,3,3,3,333,0,Clients Réguliers
361,4,827.27,Casablanca,3,3,2,332,0,Clients Réguliers
498,3,2304.18,Marrakech,4,3,4,434,0,Clients Réguliers
78,1,1708.24,Tanger,2,1,3,213,2,Clients à Risque / Perdus
3,3,1509.0900000000001,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
12,2,364.72,Fès,1,2,2,122,2,Clients à Risque / Perdus
27,10,7180.71,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
4,3,1013.17,Marrakech,1,3,3,133,2,Clients à Risque / Perdus
29,4,806.57,Marrakech,2,3,2,232,2,Clients à Risque / Perdus
10,18,3669.5499999999997,Rabat,1,4,4,144,2,Clients à Risque / Perdus
584,1,190.75,Casablanca,4,1,1,411,0,Clients Réguliers
19,22,8658.36,Kenitra,1,4,4,144,2,Clients à Risque / Perdus
547,2,617.6,Marrakech,4,2,2,422,0,Clients Réguliers
27,3,930.1,Marrakech,2,3,3,233,2,Clients à Risque / Perdus
69,4,492.99,Rabat,2,3,2,232,2,Clients à Risque / Perdus
677,3,579.49,Marrakech,4,3,2,432,0,Clients Réguliers
369,4,410.95,Casablanca,3,3,2,332,0,Clients Réguliers
374,1,451.28999999999996,Tétouan,3,1,2,312,0,Clients Réguliers
444,1,295.83,Casablanca,4,1,1,411,0,Clients Réguliers
15,2,470.76,Oujda,1,2,2,122,2,Clients à Risque / Perdus
658,1,272.96000000000004,Oujda,4,1,1,411,0,Clients Réguliers
12,13,3013.09,Oujda,1,4,4,144,2,Clients à Risque / Perdus
446,1,426.53000000000003,Tanger,4,1,2,412,0,Clients Réguliers
18,12,3041.6,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
384,1,418.05,Tanger,4,1,2,412,0,Clients Réguliers
45,4,992.05,Marrakech,2,3,3,233,2,Clients à Risque / Perdus
299,2,1017.32,Rabat,3,2,3,323,0,Clients Réguliers
13,18,5902.83,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
451,5,1810.27,Meknès,4,3,3,433,0,Clients Réguliers
362,3,988.44,Tanger,3,3,3,333,0,Clients Réguliers
35,7,3442.15,Rabat,2,4,4,244,2,Clients à Risque / Perdus
79,1,371.01,Rabat,2,1,2,212,2,Clients à Risque / Perdus
161,6,1746.6399999999999,Agadir,3,3,3,333,2,Clients à Risque / Perdus
12,2,1054.73,Marrakech,1,2,3,123,2,Clients à Risque / Perdus
72,3,3279.42,Casablanca,2,3,4,234,2,Clients à Risque / Perdus
598,1,329.22,Rabat,4,1,1,411,0,Clients Réguliers
84,7,6593.68,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
20,21,9362.77,Kenitra,1,4,4,144,2,Clients à Risque / Perdus
600,1,324.51,Rabat,4,1,1,411,0,Clients Réguliers
17,8,3958.8199999999997,Rabat,1,4,4,144,2,Clients à Risque / Perdus
66,28,8013.61,Oujda,2,4,4,244,2,Clients à Risque / Perdus
118,7,2715.28,Rabat,3,4,4,344,2,Clients à Risque / Perdus
25,2,354.42,Kenitra,1,2,2,122,2,Clients à Risque / Perdus
7,8,1682.13,Casablanca,1,4,3,143,2,Clients à Risque / Perdus
14,3,770.09,Tanger,1,3,2,132,2,Clients à Risque / Perdus
371,2,372.51,Tanger,3,2,2,322,0,Clients Réguliers
39,7,2010.05,Agadir,2,4,3,243,2,Clients à Risque / Perdus
529,1,150.55,Tanger,4,1,1,411,0,Clients Réguliers
391,2,854.61,Marrakech,4,2,2,422,0,Clients Réguliers
4,7,2797.57,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
50,3,1202.18,Fès,2,3,3,233,2,Clients à Risque / Perdus
409,1,696.19,Fès,4,1,2,412,0,Clients Réguliers
83,7,1686.9,Marrakech,2,4,3,243,2,Clients à Risque / Perdus
32,16,8308.34,Rabat,2,4,4,244,2,Clients à Risque / Perdus
731,1,20.4,Rabat,4,1,1,411,0,Clients Réguliers
376,1,583.39,Tanger,3,1,2,312,0,Clients Réguliers
621,1,169.21,Rabat,4,1,1,411,0,Clients Réguliers
25,10,5613.83,Tanger,1,4,4,144,2,Clients à Risque / Perdus
470,5,2146.39,Marrakech,4,3,3,433,0,Clients Réguliers
7,10,2436.22,Kenitra,1,4,4,144,2,Clients à Risque / Perdus
207,2,347.17,Tanger,3,2,2,322,2,Clients à Risque / Perdus
43,7,3075.14,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
19,15,5384.13,Rabat,1,4,4,144,2,Clients à Risque / Perdus
17,4,992.71,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
241,11,1724.06,Meknès,3,4,3,343,2,Clients à Risque / Perdus
3,29,5880.46,Rabat,1,4,4,144,2,Clients à Risque / Perdus
30,5,2989.79,Agadir,2,3,4,234,2,Clients à Risque / Perdus
3,83,56655.4,Casablanca,1,4,4,144,1,VIP / Champions
33,5,1130.27,Tanger,2,3,3,233,2,Clients à Risque / Perdus
22,2,502.28999999999996,Oujda,1,2,2,122,2,Clients à Risque / Perdus
10,10,2393.34,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
43,5,1553.83,Tanger,2,3,3,233,2,Clients à Risque / Perdus
34,4,698.13,Marrakech,2,3,2,232,2,Clients à Risque / Perdus
42,27,17465.85,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
12,3,851.01,Marrakech,1,3,2,132,2,Clients à Risque / Perdus
390,2,532.25,Marrakech,4,2,2,422,0,Clients Réguliers
255,1,628.28,Marrakech,3,1,2,312,0,Clients Réguliers
41,3,719.81,Casablanca,2,3,2,232,2,Clients à Risque / Perdus
7,3,484.2,Casablanca,1,3,2,132,2,Clients à Risque / Perdus
25,1,439.65999999999997,Fès,1,1,2,112,2,Clients à Risque / Perdus
38,1,236.09,Marrakech,2,1,1,211,2,Clients à Risque / Perdus
87,15,2048.36,Tanger,2,4,3,243,2,Clients à Risque / Perdus
591,1,82.2,Marrakech,4,1,1,411,0,Clients Réguliers
34,107,122209.14,Marrakech,2,4,4,244,1,VIP / Champions
305,1,331.24,Casablanca,3,1,1,311,0,Clients Réguliers
88,2,548.94,Tanger,2,2,2,222,2,Clients à Risque / Perdus
451,6,1970.45,Fès,4,3,3,433,0,Clients Réguliers
1,27,10836.13,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
191,6,928.72,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
555,1,217.73,Tanger,4,1,1,411,0,Clients Réguliers
82,4,2556.84,Tanger,2,3,4,234,2,Clients à Risque / Perdus
265,5,1509.34,Rabat,3,3,3,333,0,Clients Réguliers
3,3,471.78000000000003,Marrakech,1,3,2,132,2,Clients à Risque / Perdus
419,2,456.4,Tanger,4,2,2,422,0,Clients Réguliers
60,7,2416.9,Tétouan,2,4,4,244,2,Clients à Risque / Perdus
26,3,3166.4,Marrakech,1,3,4,134,2,Clients à Risque / Perdus
17,8,2265.12,Casablanca,1,4,3,143,2,Clients à Risque / Perdus
33,8,1856.5900000000001,Agadir,2,4,3,243,2,Clients à Risque / Perdus
430,1,340.84000000000003,Rabat,4,1,1,411,0,Clients Réguliers
115,8,3434.9300000000003,Marrakech,3,4,4,344,2,Clients à Risque / Perdus
557,1,235.78,Marrakech,4,1,1,411,0,Clients Réguliers
677,1,107.14,Tanger,4,1,1,411,0,Clients Réguliers
368,4,1075.23,Casablanca,3,3,3,333,0,Clients Réguliers
35,6,1899.68,Marrakech,2,3,3,233,2,Clients à Risque / Perdus
169,3,300.7,Tanger,3,3,1,331,2,Clients à Risque / Perdus
677,1,188.44,Marrakech,4,1,1,411,0,Clients Réguliers
49,1,362.06,Kenitra,2,1,2,212,2,Clients à Risque / Perdus
28,6,3634.84,Marrakech,2,3,4,234,2,Clients à Risque / Perdus
141,4,2111.88,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
216,1,134.8,Rabat,3,1,1,311,2,Clients à Risque / Perdus
40,1,664.85,Casablanca,2,1,2,212,2,Clients à Risque / Perdus
11,10,3854.85,Fès,1,4,4,144,2,Clients à Risque / Perdus
401,1,62.7,Rabat,4,1,1,411,0,Clients Réguliers
61,12,3217.77,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
396,3,541.95,Tanger,4,3,2,432,0,Clients Réguliers
426,1,89.65,Rabat,4,1,1,411,0,Clients Réguliers
5,8,2863.45,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
255,1,335.32,El Jadida,3,1,1,311,0,Clients Réguliers
720,1,111.0,Marrakech,4,1,1,411,0,Clients Réguliers
361,8,2382.62,Agadir,3,4,4,344,0,Clients Réguliers
12,5,1521.87,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
558,3,3395.29,Casablanca,4,3,4,434,0,Clients Réguliers
589,1,122.93,Rabat,4,1,1,411,0,Clients Réguliers
413,1,457.7,Rabat,4,1,2,412,0,Clients Réguliers
17,2,852.15,Rabat,1,2,2,122,2,Clients à Risque / Perdus
40,4,1076.8,Meknès,2,3,3,233,2,Clients à Risque / Perdus
283,4,4328.89,Kenitra,3,3,4,334,0,Clients Réguliers
292,1,122.39999999999999,El Jadida,3,1,1,311,0,Clients Réguliers
385,1,265.25,Casablanca,4,1,1,411,0,Clients Réguliers
498,2,736.9300000000001,Oujda,4,2,2,422,0,Clients Réguliers
17,9,2073.75,Rabat,1,4,3,143,2,Clients à Risque / Perdus
621,1,2300.4,Oujda,4,1,4,414,0,Clients Réguliers
279,2,362.99,Marrakech,3,2,2,322,0,Clients Réguliers
12,3,1352.0,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
77,4,602.5600000000001,Rabat,2,3,2,232,2,Clients à Risque / Perdus
52,8,4460.18,Tétouan,2,4,4,244,2,Clients à Risque / Perdus
665,1,106.75,Casablanca,4,1,1,411,0,Clients Réguliers
96,4,2351.42,Tanger,2,3,4,234,2,Clients à Risque / Perdus
294,1,436.18,Marrakech,3,1,2,312,0,Clients Réguliers
18,12,2343.53,Rabat,1,4,4,144,2,Clients à Risque / Perdus
55,10,2864.9900000000002,Oujda,2,4,4,244,2,Clients à Risque / Perdus
384,5,1739.92,Agadir,4,3,3,433,0,Clients Réguliers
571,2,1437.43,Casablanca,4,2,3,423,0,Clients Réguliers
381,2,271.44,Meknès,4,2,1,421,0,Clients Réguliers
620,1,205.91,Casablanca,4,1,1,411,0,Clients Réguliers
150,2,315.06,Marrakech,3,2,1,321,2,Clients à Risque / Perdus
110,6,1587.94,Marrakech,3,3,3,333,2,Clients à Risque / Perdus
102,1,17.0,Casablanca,3,1,1,311,2,Clients à Risque / Perdus
7,11,3695.56,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
451,1,447.05,Casablanca,4,1,2,412,0,Clients Réguliers
259,4,1584.97,Rabat,3,3,3,333,2,Clients à Risque / Perdus
235,1,185.04999999999998,Casablanca,3,1,1,311,2,Clients à Risque / Perdus
83,14,4448.1,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
46,7,1573.2,Tanger,2,4,3,243,2,Clients à Risque / Perdus
458,1,582.64,Fès,4,1,2,412,0,Clients Réguliers
66,4,3229.16,Casablanca,2,3,4,234,2,Clients à Risque / Perdus
37,3,1842.14,Casablanca,2,3,3,233,2,Clients à Risque / Perdus
2,22,6191.71,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
57,9,2778.61,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
244,5,2386.19,El Jadida,3,3,4,334,2,Clients à Risque / Perdus
61,1,108.38,Rabat,2,1,1,211,2,Clients à Risque / Perdus
13,7,3204.1600000000003,Tanger,1,4,4,144,2,Clients à Risque / Perdus
80,4,2235.92,Casablanca,2,3,3,233,2,Clients à Risque / Perdus
214,3,939.48,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
40,4,1819.27,Casablanca,2,3,3,233,2,Clients à Risque / Perdus
423,1,562.48,Meknès,4,1,2,412,0,Clients Réguliers
138,4,195.73999999999998,Casablanca,3,3,1,331,2,Clients à Risque / Perdus
178,1,161.38,Fès,3,1,1,311,2,Clients à Risque / Perdus
166,1,135.75000000000003,Fès,3,1,1,311,2,Clients à Risque / Perdus
5,12,2575.14,Rabat,1,4,4,144,2,Clients à Risque / Perdus
207,1,612.78,Tanger,3,1,2,312,2,Clients à Risque / Perdus
185,3,654.4,Casablanca,3,3,2,332,2,Clients à Risque / Perdus
648,1,4376.25,Casablanca,4,1,4,414,0,Clients Réguliers
3,8,1720.81,Casablanca,1,4,3,143,2,Clients à Risque / Perdus
54,6,3056.91,Rabat,2,3,4,234,2,Clients à Risque / Perdus
53,5,1477.09,Casablanca,2,3,3,233,2,Clients à Risque / Perdus
68,6,1001.34,Meknès,2,3,3,233,2,Clients à Risque / Perdus
47,1,307.78,Rabat,2,1,1,211,2,Clients à Risque / Perdus
312,4,1772.49,Marrakech,3,3,3,333,0,Clients Réguliers
362,14,4587.65,Marrakech,3,4,4,344,0,Clients Réguliers
24,15,14646.800000000001,Tanger,1,4,4,144,2,Clients à Risque / Perdus
34,2,801.31,Casablanca,2,2,2,222,2,Clients à Risque / Perdus
13,11,3801.05,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
402,3,1396.05,Meknès,4,3,3,433,0,Clients Réguliers
417,4,987.48,Rabat,4,3,3,433,0,Clients Réguliers
47,12,9957.42,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
539,2,664.1999999999999,Marrakech,4,2,2,422,0,Clients Réguliers
2,55,22683.04,El Jadida,1,4,4,144,2,Clients à Risque / Perdus
17,5,2145.34,Rabat,1,3,3,133,2,Clients à Risque / Perdus
258,2,819.45,Kenitra,3,2,2,322,0,Clients Réguliers
55,4,946.8,Rabat,2,3,3,233,2,Clients à Risque / Perdus
675,1,422.7,Tanger,4,1,2,412,0,Clients Réguliers
374,3,910.35,Marrakech,3,3,3,333,0,Clients Réguliers
14,5,1111.15,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
61,3,1557.6000000000001,Kenitra,2,3,3,233,2,Clients à Risque / Perdus
84,2,955.94,Casablanca,2,2,3,223,2,Clients à Risque / Perdus
245,1,535.34,Oujda,3,1,2,312,2,Clients à Risque / Perdus
103,11,4435.25,Casablanca,3,4,4,344,2,Clients à Risque / Perdus
242,1,175.2,Rabat,3,1,1,311,2,Clients à Risque / Perdus
4,19,6805.4400000000005,Rabat,1,4,4,144,2,Clients à Risque / Perdus
152,4,946.38,Agadir,3,3,3,333,2,Clients à Risque / Perdus
129,5,2398.91,Tanger,3,3,4,334,2,Clients à Risque / Perdus
291,2,386.62,Marrakech,3,2,2,322,0,Clients Réguliers
137,2,305.38,Agadir,3,2,1,321,2,Clients à Risque / Perdus
38,10,4395.59,Tanger,2,4,4,244,2,Clients à Risque / Perdus
264,1,1829.04,El Jadida,3,1,3,313,0,Clients Réguliers
45,11,5133.49,Agadir,2,4,4,244,2,Clients à Risque / Perdus
377,5,796.9,Marrakech,4,3,2,432,0,Clients Réguliers
4,20,6218.18,Rabat,1,4,4,144,2,Clients à Risque / Perdus
11,3,656.69,El Jadida,1,3,2,132,2,Clients à Risque / Perdus
517,9,628.32,Agadir,4,4,2,442,0,Clients Réguliers
277,4,1232.79,Casablanca,3,3,3,333,0,Clients Réguliers
60,2,1025.44,Agadir,2,2,3,223,2,Clients à Risque / Perdus
10,42,12513.29,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
247,1,37.4,Tétouan,3,1,1,311,2,Clients à Risque / Perdus
227,6,2849.58,Rabat,3,3,4,334,2,Clients à Risque / Perdus
12,3,822.48,Rabat,1,3,2,132,2,Clients à Risque / Perdus
500,1,79.9,Meknès,4,1,1,411,0,Clients Réguliers
423,2,435.83,Marrakech,4,2,2,422,0,Clients Réguliers
409,5,1386.1200000000001,Casablanca,4,3,3,433,0,Clients Réguliers
6,66,10636.47,Rabat,1,4,4,144,2,Clients à Risque / Perdus
3,4,1822.97,Agadir,1,3,3,133,2,Clients à Risque / Perdus
46,20,6869.0,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
54,1,73.2,El Jadida,2,1,1,211,2,Clients à Risque / Perdus
90,8,1884.55,Tétouan,2,4,3,243,2,Clients à Risque / Perdus
11,6,1418.32,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
121,7,2246.75,Marrakech,3,4,3,343,2,Clients à Risque / Perdus
89,7,1836.44,Tétouan,2,4,3,243,2,Clients à Risque / Perdus
416,4,2052.69,Marrakech,4,3,3,433,0,Clients Réguliers
46,8,2247.31,Marrakech,2,4,3,243,2,Clients à Risque / Perdus
133,2,612.6,Rabat,3,2,2,322,2,Clients à Risque / Perdus
56,1,215.83,Tanger,2,1,1,211,2,Clients à Risque / Perdus
95,13,16249.87,Tanger,2,4,4,244,2,Clients à Risque / Perdus
68,1,305.54,Marrakech,2,1,1,211,2,Clients à Risque / Perdus
67,9,9971.65,Fès,2,4,4,244,2,Clients à Risque / Perdus
62,4,1077.81,Tanger,2,3,3,233,2,Clients à Risque / Perdus
59,6,1158.79,Casablanca,2,3,3,233,2,Clients à Risque / Perdus
12,3,644.72,Agadir,1,3,2,132,2,Clients à Risque / Perdus
18,26,9026.11,Oujda,1,4,4,144,2,Clients à Risque / Perdus
